index,Waypoint on GPS,Final Waypoint,Fishing day,set,Date,Biologist,Captain,Region,Site,Lumped site,Latitude,Longitude,Anglers,Bait type,Species or lure type,Color of lure,Size of bait (cm),Depth (ft),Species,Length,Weight,Sex,Fin clip #,Floy tag,Take or Released,"Notes (stomach, eyes, etc.)",taxa,Other notes/ Blood vial number,,,,,,,,,,,,,,,,,,,
762,587,2200,35,35.4,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13530997,-122.67379,4,Artificial lure,PWD,green,6,187,copper rockfish,50,2.4,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
763,587,2200,35,35.4,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13530997,-122.67379,4,Artificial lure,PWD,green,6,200,copper rockfish,43,1.95,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
764,590,2203,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13540502,-122.673288,4,Artificial lure,PWD,green,6,136,brown rockfish,32,0.75,m,064J,,Released,"good condition, surface released",rockfish,"this rockfish seems to be a hybrid; think it's a brown, but has a lot of copper look to it also",,,,,,,,,,,,,,,,,,,
765,591,2204,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13529598,-122.673267,4,Artificial lure,PWD,green,6,180,copper rockfish,46,2.4,m,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
766,591,2204,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13529598,-122.673267,4,Artificial lure,PWD,green,6,180,copper rockfish,45,2.4,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
767,592,2205,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13506497,-122.673104,4,Artificial lure,PWD,green,6,195,copper rockfish,43,1.95,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
768,594,2207,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.134825,-122.672805,4,Artificial lure,PWD,green,6,188,lingcod,89,7.5,f,,215,Released,brown,lingcod,96,,,,,,,,,,,,,,,,,,,
769,594,2207,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.134825,-122.672805,4,Artificial lure,PWD,green,6,188,copper rockfish,37,1.25,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
770,595,2208,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13481703,-122.672738,4,Artificial lure,PWD,green,6,190,copper rockfish,44,2.15,f,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
771,595,2208,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13481703,-122.672738,4,Artificial lure,PWD,green,6,190,copper rockfish,46,2.55,f,,,Released,"good condition, surface released",rockfish,Eyed larvae,,,,,,,,,,,,,,,,,,,
772,595,2208,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13481703,-122.672738,4,Artificial lure,PWD,green,6,190,copper rockfish,48,2.5,f,,,Released,"good condition, surface released",rockfish,"eggs, no eyes",,,,,,,,,,,,,,,,,,,
773,595,2208,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13481703,-122.672738,4,Artificial lure,PWD,green,6,190,copper rockfish,46,2.7,f,,,Released,"good condition, surface released",rockfish,"eggs, no eyes",,,,,,,,,,,,,,,,,,,
774,595,2208,35,35.5,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13481703,-122.672738,4,Artificial lure,PWD,green,6,190,copper rockfish,43,1.98,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
775,598,2211,35,35.6,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.138794,-122.678833,4,Herring,herring,NA,14,151,lingcod,43,1,f,,214,Released,brown,lingcod,95,,,,,,,,,,,,,,,,,,,
776,600,2213,35,35.6,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13903003,-122.678685,4,Herring,herring,NA,14,145,lingcod,45,1.1,m,,213,Released,brown,lingcod,89,,,,,,,,,,,,,,,,,,,
777,603,2216,35,35.7,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.138378,-122.678345,4,Herring,herring,NA,14,144,copper rockfish,46,2.75,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
778,604,2217,35,35.7,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.138334,-122.678255,4,Herring,herring,NA,14,150,copper rockfish,48,2.5,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
779,605,2218,35,35.7,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13828002,-122.678284,4,Herring,herring,NA,14,166,quillback rockfish,44,2.35,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
780,605,2218,35,35.7,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13828002,-122.678284,4,Herring,herring,NA,14,166,quillback rockfish,36,1.4,m,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
781,608,2221,35,35.8,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13820399,-122.677886,4,Herring,herring,NA,14,120,copper rockfish,41,1.7,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
782,609,2222,35,35.8,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13809402,-122.677928,4,Herring,herring,NA,14,145,cabezon,49,2.9,u,088J,,Released,"good condition, surface released",groundfish,,,,,,,,,,,,,,,,,,,,
783,609,2222,35,35.8,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13809402,-122.677928,4,Herring,herring,NA,14,145,copper rockfish,43,2.1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
784,609,2222,35,35.8,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13809402,-122.677928,4,Herring,herring,NA,14,145,copper rockfish,46,2.4,f,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
785,609,2222,35,35.8,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13809402,-122.677928,4,Herring,herring,NA,14,145,copper rockfish,46,1.95,f,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
786,613,2226,35,35.9,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13787702,-122.677706,4,Herring,herring,NA,14,153,copper rockfish,43,2.15,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
787,613,2226,35,35.9,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13787702,-122.677706,4,Herring,herring,NA,14,165,copper rockfish,42,2.1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
788,613,2226,35,35.9,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13787702,-122.677706,4,Herring,herring,NA,14,165,quillback rockfish,36,1.4,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
789,613,2226,35,35.9,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13787702,-122.677706,4,Herring,herring,NA,14,165,yellowtail rockfish,34,0.9,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
790,616,2229,35,35.1,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13838697,-122.677961,4,Herring,herring,NA,14,114,copper rockfish,41,1.75,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
791,617,2230,35,35.1,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13839502,-122.678027,4,Herring,herring,NA,14,150,copper rockfish,52,2.6,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
792,617,2230,35,35.1,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13839502,-122.678027,4,Herring,herring,NA,14,150,quillback rockfish,35,1.2,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
793,618,2231,35,35.1,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13841597,-122.678348,4,Herring,herring,NA,14,175,copper rockfish,32,0.75,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
794,619,2232,35,35.1,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13850499,-122.67872,4,Herring,herring,NA,14,165,copper rockfish,43,2.1,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
795,622,2235,35,35.11,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13822,-122.677944,4,Herring,herring,NA,14,115,lingcod,50,1.6,m,,212,Released,brown,lingcod,97,,,,,,,,,,,,,,,,,,,
796,623,2236,35,35.11,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13823501,-122.677982,4,Herring,herring,NA,14,115,quillback rockfish,36,1.3,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
797,624,2237,35,35.11,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13832897,-122.678433,4,Herring,herring,NA,14,180,copper rockfish,58,3.5,f,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
798,624,2237,35,35.11,3/28/19,KA,NK,CPS,Keystone north,Keystone north,48.13832897,-122.678433,4,Herring,herring,NA,14,180,copper rockfish,45,2.1,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
799,630,2243,35,35.13,3/28/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96605596,-122.516737,4,Live large,Pacific sanddab,NA,20,61,lingcod,,,,,,Released,got off at surface,lingcod,,,,,,,,,,,,,,,,,,,,
800,639,2252,35,35.16,3/28/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96592202,-122.517004,4,Live large,Pacific sanddab,NA,17,60,lingcod,68,3,f,,,Released,SUPER BLUE,lingcod,98,,,,,,,,,,,,,,,,,,,
801,640,2253,35,35.16,3/28/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96592797,-122.517023,4,Live large,Pacific sanddab,NA,20,61,copper rockfish,43,2.1,m,,211,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
802,2,2257,36,36.1,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49260796,-122.747463,2,Herring,herring,NA,15,120,lingcod,47,1,m,,210,Released,brown,lingcod,99,,,,,,,,,,,,,,,,,,,
803,6,2261,36,36.2,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49244904,-122.746835,4,Herring,herring,NA,15,200,copper rockfish,43,2.15,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
804,7,2262,36,36.2,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49197102,-122.74667,4,Herring,herring,NA,15,300,copper rockfish,42,2.15,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
805,8,2263,36,36.2,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49188996,-122.746652,4,Herring,herring,NA,15,325,quillback rockfish,45,2.55,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
806,12,2267,36,36.3,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.492213,-122.747649,4,Herring,herring,NA,15,225,quillback rockfish,41,2,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
807,13,2268,36,36.3,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49215399,-122.747629,4,Herring,herring,NA,15,249,quillback rockfish,43,2.15,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
808,17,2272,36,36.4,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49378796,-122.744883,4,Herring,herring,NA,15,150,copper rockfish,42,2.1,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
809,17,2272,36,36.4,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49378796,-122.744883,4,Herring,herring,NA,15,164,quillback rockfish,38,1.5,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
810,17,2272,36,36.4,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49378796,-122.744883,4,Herring,herring,NA,15,185,copper rockfish,44,2.4,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
811,18,2273,36,36.4,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.492759,-122.745448,4,Herring,herring,NA,15,210,quillback rockfish,36,1.15,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
812,19,2274,36,36.4,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49227604,-122.746159,4,Herring,herring,NA,15,285,quillback rockfish,43,2,m,,,Released,popeyes; surface released,rockfish,,,,,,,,,,,,,,,,,,,,
813,20,2275,36,36.4,6/10/19,KA,SK,SJI,Belle Rock,Belle/Bird rocks,48.49198996,-122.74695,4,Herring,herring,NA,15,300,lingcod,92,7.5,f,,209,Released,golden brown,lingcod,100,,,,,,,,,,,,,,,,,,,
814,22,2277,36,36.5,6/10/19,KA,SK,SJI,Black rock,Blakely channel,48.551391,-122.765684,4,Herring,herring,NA,15,140,lingcod,93,10.6,f,,208,Released,brown,lingcod,101,,,,,,,,,,,,,,,,,,,
815,23,2278,36,36.5,6/10/19,KA,SK,SJI,Black rock,Blakely channel,48.552427,-122.765664,4,Herring,herring,NA,15,140,copper rockfish,49,2.75,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
816,23,2278,36,36.5,6/10/19,KA,SK,SJI,Black rock,Blakely channel,48.552427,-122.765664,4,Herring,herring,NA,15,140,copper rockfish,45,2.1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
817,26,2281,36,36.6,6/10/19,KA,SK,SJI,Black rock,Blakely channel,48.55254997,-122.765347,3,Herring,herring,NA,15,302,quillback rockfish,41,2,m,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
818,29,2284,36,36.7,6/10/19,KA,SK,SJI,Black rock,Blakely channel,48.556367,-122.761361,4,Herring,herring,NA,15,277,yelloweye rockfish,63,5,f,,207,Released,"good condition, descended",rockfish,,,,,,,,,,,,,,,,,,,,
819,30,2285,36,36.7,6/10/19,KA,SK,SJI,Black rock,Blakely channel,48.55642601,-122.761371,4,Herring,herring,NA,15,275,quillback rockfish,43,NA,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
820,30,2285,36,36.7,6/10/19,KA,SK,SJI,Black rock,Blakely channel,48.55642601,-122.761371,4,Herring,herring,NA,15,275,quillback rockfish,39,NA,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
821,32,2287,36,36.8,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67295098,-122.744432,4,Artificial lure,PWD,green,8,99,yellowtail rockfish,27,0.4,u,,,Released,"good condition, descended",rockfish,,,,,,,,,,,,,,,,,,,,
822,36,2291,36,36.9,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.672782,-122.743637,4,Artificial lure,PWD,green,8,182,quillback rockfish,39,1.7,m,,,Released,"good condition, descended",rockfish,,,,,,,,,,,,,,,,,,,,
823,37,2292,36,36.9,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67290798,-122.743475,4,Artificial lure,PWD,green,8,186,lingcod,65,2.5,f,,206,Released,Blue,lingcod,102,,,,,,,,,,,,,,,,,,,
824,42,2297,36,36.11,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67201597,-122.743201,4,Artificial lure,PWD,green,8,230,spiny dogfish,80,,f,,,Released,,groundfish,,,,,,,,,,,,,,,,,,,,
825,43,2298,36,36.11,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67195403,-122.743096,4,Artificial lure,PWD,green,8,230,spiny dogfish,69,,f,,,Released,,groundfish,,,,,,,,,,,,,,,,,,,,
826,44,2299,36,36.11,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67190299,-122.743127,4,Artificial lure,PWD,green,8,230,spiny dogfish,73,,m,,,Released,,groundfish,,,,,,,,,,,,,,,,,,,,
827,48,2303,36,36.12,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67467103,-122.739449,4,Artificial lure,PWD,green,8,200,quillback rockfish,42,2.1,f,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
828,48,2303,36,36.12,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67467103,-122.739449,4,Artificial lure,PWD,green,8,200,quillback rockfish,48,2.9,f,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
829,51,2306,36,36.13,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67485501,-122.739357,4,Artificial lure,PWD,green,8,200,quillback rockfish,40,1.6,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
830,55,2310,36,36.14,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67531903,-122.737122,4,Artificial lure,PWD,green,8,190,quillback rockfish,38,1.6,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
831,56,2311,36,36.14,6/10/19,KA,SK,SJI,Point Lawrence,Point Lawrence,48.67520998,-122.737023,4,Artificial lure,PWD,green,8,194,quillback rockfish,46,2.5,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
832,61,2316,36,36.16,6/10/19,KA,SK,SJI,Sucia Island,Sucia Island,48.74857804,-122.934326,4,Live large,Pacific sanddab,NA,31,118,spiny dogfish,74,,,,,Released,,groundfish,,,,,,,,,,,,,,,,,,,,
833,61,2316,36,36.16,6/10/19,KA,SK,SJI,Sucia Island,Sucia Island,48.74857804,-122.934326,4,Live large,Pacific sanddab,NA,25,118,spiny dogfish,79,,,,,Released,,groundfish,,,,,,,,,,,,,,,,,,,,
834,70,2325,36,36.2,6/10/19,KA,SK,SJI,Sucia Island,Sucia Island,48.74570003,-122.934242,4,Live large,Pacific sanddab,NA,22,121,spiny dogfish,77,,,,,Released,,groundfish,,,,,,,,,,,,,,,,,,,,
835,70,2325,36,36.2,6/10/19,KA,SK,SJI,Sucia Island,Sucia Island,48.74570003,-122.934242,4,Live large,Pacific sanddab,NA,32,121,spiny dogfish,NA,,,,,Released,got off at surface,groundfish,,,,,,,,,,,,,,,,,,,,
836,72,2327,36,36.21,6/10/19,KA,SK,SJI,Sucia Island,Sucia Island,48.75177498,-122.942387,4,Live large,Pacific sanddab,NA,27,26,lingcod,NA,,,,NA,Released,got off at surface,lingcod,NA,,,,,,,,,,,,,,,,,,,
837,77,2332,37,37.2,6/11/19,KA,SK,SJI,South Lopez,South Lopez,48.41243296,-122.811188,3,Live large,Pacific sanddab,NA,28,190,lingcod,66,3.1,f,,205,Released,Blue,lingcod,106,,,,,,,,,,,,,,,,,,,
838,92,2347,37,37.8,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.45863904,-123.039927,4,Herring,herring,NA,15,98,lingcod,49,1.3,f,,204,Released,Brown,lingcod,107,,,,,,,,,,,,,,,,,,,
839,95,2350,37,37.9,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46159802,-123.04625,4,Herring,herring,NA,15,98,copper rockfish,35,1.1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
840,96,2351,37,37.9,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46185199,-123.047355,4,Herring,herring,NA,15,128,quillback rockfish,29,0.7,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
841,97,2352,37,37.9,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46233998,-123.04867,4,Herring,herring,NA,15,158,copper rockfish,49,2.3,f,,,Released,"good eyes, stomach everted; descended",rockfish,,,,,,,,,,,,,,,,,,,,
842,100,2355,37,37.1,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46185098,-123.046038,4,Herring,herring,NA,15,88,copper rockfish,33,0.9,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
843,100,2355,37,37.1,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46185098,-123.046038,4,Herring,herring,NA,15,88,copper rockfish,33,0.9,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
844,100,2355,37,37.1,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46185098,-123.046038,4,Herring,herring,NA,15,88,copper rockfish,36,1.1,f,,,Released,popeyes; surface released,rockfish,,,,,,,,,,,,,,,,,,,,
845,102,2357,37,37.11,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46272203,-123.047453,4,Herring,herring,NA,15,87,copper rockfish,31,0.8,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
846,106,2361,37,37.12,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.464643,-123.055945,4,Herring,herring,NA,15,135,lingcod,56,2.25,f,,203,Released,Brown,lingcod,105,,,,,,,,,,,,,,,,,,,
847,111,2366,37,37.14,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46388502,-123.05643,4,Herring,herring,NA,15,177,quillback rockfish,38,1.5,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
848,111,2366,37,37.14,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46388502,-123.05643,4,Herring,herring,NA,15,177,quillback rockfish,34,1.1,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
849,111,2366,37,37.14,6/11/19,KA,SK,SJI,Eagle Point,Eagle Point,48.46388502,-123.05643,4,Herring,herring,NA,15,177,quillback rockfish,33,1.1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
850,123,2378,37,37.17,6/11/19,KA,SK,SJI,Pile Point,Pile Point,48.48045797,-123.095484,4,Artificial lure,PWD,green,8,425,quillback rockfish,34,1.1,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
851,128,2383,37,37.19,6/11/19,KA,SK,SJI,Pile Point,Pile Point,48.479974,-123.093142,4,Artificial lure,PWD,green,8,137,quillback rockfish,38,1.4,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
852,131,2386,37,37.2,6/11/19,KA,SK,SJI,Pile Point,Pile Point,48.47992999,-123.092845,4,Artificial lure,PWD,green,8,189,lingcod,60,2.8,m,,202,Released,,lingcod,108,,,,,,,,,,,,,,,,,,,
853,131,2386,37,37.2,6/11/19,KA,SK,SJI,Pile Point,Pile Point,48.47992999,-123.092845,4,Artificial lure,PWD,green,8,189,lingcod,NA,NA,NA,,NA,Released,,lingcod,NA,,,,,,,,,,,,,,,,,,,
854,134,2389,37,37.21,6/11/19,KA,SK,SJI,Pile Point,Pile Point,48.47996897,-123.093693,4,Artificial lure,PWD,green,8,152,lingcod,52,1.9,m,,201,Released,,lingcod,103,,,,,,,,,,,,,,,,,,,
855,137,2392,37,37.22,6/11/19,KA,SK,SJI,Pile Point,Pile Point,48.47982598,-123.093566,4,Artificial lure,PWD,green,8,165,lingcod,42,0.85,m,,98,Released,,lingcod,104,,,,,,,,,,,,,,,,,,,
